client_id,district_id,birthdate,gender
4290,32,1947-3-09,M
4291,58,1951-5-07,F
4292,72,1952-7-19,M
4293,4,1959-12-16,F
4294,4,1956-6-22,M
4295,18,1960-3-16,M
4296,57,1925-11-06,M
4297,57,1928-10-16,F
4298,33,1920-4-18,M
4299,50,1977-9-15,F
4300,1,1977-11-15,F
4301,14,1956-5-03,F
4302,30,1944-1-04,F
4303,21,1978-3-05,F
4304,5,1945-6-15,F
4305,40,1939-6-21,F
4306,40,1940-10-17,M
4307,1,1977-4-14,M
4308,44,1970-1-10,F
4309,39,1979-4-26,F
4310,65,1925-5-30,F
4311,59,1981-4-12,M
4312,72,1979-10-20,F
4313,53,1968-2-21,F
4314,58,1925-5-24,F
4315,74,1959-4-25,F
4316,1,1943-8-26,F
4317,53,1978-10-11,F
4318,43,1942-9-11,F
4319,43,1946-11-06,M
4320,66,1958-11-04,F
4321,19,1973-10-18,F
4322,19,1970-10-01,M
4323,40,1924-3-20,M
4324,40,1918-7-22,F
4325,55,1947-7-19,M
4326,1,1930-9-20,M
4327,1,1937-8-23,F
4328,59,1976-6-13,F
4329,64,1947-5-18,F
4330,33,1921-7-02,M
4331,5,1959-9-03,M
4332,57,1936-1-11,M
4333,1,1958-4-20,M
4334,1,1954-2-19,F
4335,54,1924-12-25,F
4336,19,1969-8-02,F
4337,48,1966-4-21,M
4338,30,1944-10-25,M
4339,59,1977-9-15,F
4340,1,1949-7-18,F
4341,76,1964-5-01,M
4342,63,1918-4-07,F
4343,27,1929-8-09,F
4344,54,1925-6-15,M
4345,18,1974-9-29,F
4346,3,1973-9-20,F
4347,54,1926-6-20,F
4348,3,1978-4-17,F
4349,1,1959-8-22,F
4350,1,1966-8-20,M
4352,72,1971-7-24,M
4353,28,1979-9-19,F
4354,28,1986-8-13,M
4355,1,1938-12-29,F
4358,70,1942-10-24,M
4359,64,1950-8-02,M
4360,19,1965-7-10,F
4361,46,1955-5-04,M
4362,50,1943-9-16,M
4363,50,1951-7-01,F
4364,22,1977-12-05,M
4365,10,1961-5-12,M
4367,14,1982-3-30,M
4368,32,1977-10-21,F
4369,53,1965-6-15,M
4370,59,1939-6-28,M
4371,32,1968-12-12,M
4372,3,1933-10-11,M
4373,51,1951-12-20,M
4376,70,1954-3-05,M
4377,48,1978-1-31,M
4380,1,1931-5-13,M
4381,56,1959-1-25,M
4382,18,1980-10-20,M
4383,21,1963-8-01,M
4384,10,1973-1-12,F
4385,21,1972-10-02,F
4386,53,1945-12-27,F
4387,52,1946-2-18,M
4388,4,1936-9-16,F
4389,10,1926-7-01,F
4390,7,1972-4-29,F
4393,1,1941-9-11,F
4394,64,1975-12-30,F
4395,36,1958-5-16,F
4396,63,1974-11-07,F
4397,63,1973-11-26,M
4398,77,1958-7-23,M
4399,61,1967-11-20,F
4400,54,1959-8-29,F
4401,8,1968-7-20,M
4402,23,1929-4-11,M
4403,36,1938-10-19,F
4404,31,1951-4-09,F
4405,47,1959-4-17,F
4406,1,1954-11-01,M
4407,70,1975-7-06,M
4408,62,1923-5-19,M
4409,62,1928-1-22,F
4410,24,1976-1-12,F
4411,54,1950-1-02,M
4412,54,1952-11-26,F
4413,74,1977-5-04,M
4414,50,1933-6-19,M
4415,4,1977-7-09,M
4416,67,1970-12-25,M
4417,1,1976-4-24,M
4418,28,1970-5-19,M
4420,55,1957-5-06,M
4421,1,1944-6-27,F
4422,76,1943-7-31,F
4423,27,1918-5-24,M
4424,21,1933-5-06,M
4425,21,1936-10-15,F
4426,26,1969-9-13,F
4427,30,1940-11-03,M
4428,38,1954-3-09,M
4429,64,1945-4-02,M
4430,64,1938-6-27,F
4431,58,1930-9-30,M
4432,1,1964-3-14,F
4433,1,1968-2-22,M
4434,64,1964-3-29,M
4435,64,1965-10-30,F
4436,27,1920-4-28,M
4437,70,1961-10-26,F
4438,70,1957-12-04,M
4439,70,1975-3-25,M
4440,33,1948-12-26,M
4441,33,1943-10-07,F
4442,23,1921-4-29,F
4444,77,1969-3-28,M
4445,77,1964-4-14,F
4446,71,1950-10-11,F
4447,71,1957-8-16,M
4448,72,1942-5-02,F
4449,8,1949-11-08,M
4450,67,1949-1-05,F
4451,50,1927-10-19,F
4452,70,1924-6-08,F
4453,61,1976-5-29,F
4454,61,1976-2-09,M
4455,70,1976-7-29,M
4456,30,1936-10-23,M
4457,1,1943-1-17,M
4458,22,1950-12-23,F
4459,1,1962-5-21,F
4460,1,1957-2-24,M
4461,54,1957-4-22,F
4462,1,1977-9-13,M
4463,76,1923-8-17,M
4464,53,1964-11-19,M
4465,74,1937-6-02,M
4466,75,1922-10-07,F
4467,20,1944-11-17,F
4468,20,1944-5-04,M
4469,8,1973-2-28,F
4471,64,1975-6-11,F
4472,74,1965-7-25,M
4473,1,1944-12-27,M
4474,3,1964-12-09,F
4476,3,1927-1-13,M
4477,74,1957-1-18,M
4478,74,1952-5-14,F
4479,2,1958-7-24,F
4480,74,1963-3-30,M
4481,1,1975-6-16,M
4482,56,1979-1-17,M
4483,63,1966-8-29,F
4484,37,1955-4-11,M
4485,36,1919-7-20,M
4486,36,1914-6-14,F
4487,22,1974-8-14,M
4488,22,1971-4-03,F
4489,76,1948-3-24,M
4490,76,1956-2-18,F
4491,2,1977-7-13,F
4492,16,1965-9-08,F
4493,33,1947-10-05,M
4494,54,1952-11-09,M
4495,66,1979-4-11,M
4496,10,1971-2-19,M
4497,10,1964-9-14,F
4498,31,1931-12-28,M
4499,31,1929-9-28,F
4500,17,1924-8-12,M
4501,70,1947-3-18,F
4502,21,1932-1-10,M
4503,21,1928-5-28,F
4504,33,1965-11-24,F
4505,33,1966-7-06,M
4506,11,1954-11-30,F
4507,1,1970-8-03,M
4508,54,1921-11-14,M
4509,54,1920-3-12,F
4510,34,1938-12-28,F
4511,51,1945-4-27,F
4512,1,1963-10-19,M
4514,65,1940-12-25,M
4515,59,1920-9-28,F
4516,1,1961-9-27,F
4518,39,1952-4-04,F
4519,70,1951-10-31,F
4520,1,1957-6-28,F
4521,1,1943-9-09,M
4522,68,1950-11-01,F
4523,68,1952-3-09,M
4524,77,1957-7-14,M
4525,77,1964-7-17,F
4526,70,1970-4-24,F
4527,1,1963-2-04,F
4528,28,1922-1-09,M
4529,37,1976-9-16,M
4530,37,1984-9-18,F
4531,64,1964-6-25,F
4532,39,1953-10-09,M
4533,64,1980-1-29,M
4534,38,1954-12-24,M
4535,1,1931-12-03,F
4536,41,1947-10-14,M
4539,55,1942-12-12,M
4540,69,1936-1-16,M
4541,32,1971-3-02,F
4542,29,1954-2-06,M
4543,1,1941-12-01,M
4544,52,1955-6-13,F
4545,3,1936-1-20,F
4546,23,1951-4-20,F
4547,9,1943-12-30,F
4548,7,1958-1-05,M
4549,10,1920-10-30,F
4550,72,1942-10-17,F
4551,60,1924-4-29,M
4552,60,1919-2-28,F
4553,1,1945-2-23,F
4554,70,1937-7-24,M
4555,52,1960-8-07,M
4556,74,1970-5-31,M
4557,44,1932-10-24,F
4558,44,1928-9-27,M
4559,35,1958-3-09,F
4560,9,1963-10-20,M
4561,40,1968-6-29,F
4562,25,1965-10-11,M
4563,10,1971-7-25,F
4564,10,1975-8-25,M
4565,14,1948-3-03,M
4567,70,1937-2-12,M
4568,70,1982-4-26,M
4569,6,1971-7-09,F
4570,1,1939-11-03,F
4571,1,1967-11-07,M
4572,28,1936-5-21,F
4573,5,1955-10-12,F
4574,20,1966-11-12,F
4575,36,1964-9-20,F
4576,53,1958-6-27,M
4577,64,1949-7-25,F
4578,15,1976-12-27,M
4579,74,1939-7-01,F
4580,30,1944-11-24,F
4581,1,1956-6-16,F
4582,44,1918-10-12,M
4583,61,1941-8-24,F
4584,7,1949-6-24,F
4585,9,1948-9-10,F
4586,9,1951-8-13,M
4587,36,1978-5-06,F
4588,53,1976-11-05,F
4589,2,1976-9-15,F
4590,1,1936-3-17,M
4591,43,1933-8-19,M
4592,1,1955-3-29,F
4593,72,1932-7-03,M
4594,1,1940-11-25,M
4595,1,1940-11-29,F
4596,74,1973-8-31,F
4597,1,1952-5-19,F
4598,25,1941-4-12,F
4599,25,1947-12-05,M
4600,70,1967-3-13,M
4601,1,1935-4-02,M
4602,1,1934-4-04,F
4603,69,1946-7-26,F
4604,67,1968-10-02,M
4605,18,1980-9-09,F
4606,8,1937-10-14,M
4607,74,1976-11-16,F
4608,41,1945-1-18,M
4609,7,1976-12-19,F
4610,34,1966-1-02,F
4611,1,1953-5-10,F
4612,44,1960-9-23,F
4615,56,1951-7-31,M
4617,45,1977-12-20,M
4618,45,1972-3-27,F
4619,77,1941-2-20,F
4620,54,1940-11-01,F
4621,54,1946-2-10,M
4622,50,1972-5-25,F
4623,68,1967-5-09,M
4624,48,1966-5-24,F
4625,48,1967-3-04,M
4626,3,1947-11-24,F
4627,1,1942-3-24,M
4628,1,1938-5-31,F
4629,76,1923-5-10,M
4630,76,1915-9-27,F
4631,8,1933-4-01,F
4632,1,1928-4-18,M
4633,62,1980-10-31,F
4634,67,1940-3-09,F
4635,67,1936-2-28,M
4636,48,1977-9-22,M
4637,61,1969-2-13,M
4638,33,1968-2-26,F
4639,20,1980-5-16,M
4640,75,1956-5-07,F
4641,33,1958-2-12,M
4642,33,1960-8-03,F
4643,1,1969-7-21,F
4644,20,1931-1-19,M
4647,8,1978-8-20,M
4648,33,1964-1-24,M
4649,45,1928-6-25,F
4650,54,1965-7-15,F
4651,2,1979-1-24,M
4652,53,1962-2-26,M
4653,4,1946-12-18,F
4654,2,1950-2-15,F
4655,2,1947-10-14,M
4656,1,1942-9-16,M
4657,15,1941-9-13,M
4658,33,1935-10-11,M
4659,50,1959-4-14,F
4660,60,1975-7-06,F
4661,1,1944-5-11,F
4662,1,1927-2-10,F
4663,72,1942-10-29,M
4664,38,1921-8-05,M
4665,9,1926-8-27,F
4666,9,1928-6-12,M
4667,25,1941-4-26,M
4668,25,1938-6-25,F
4670,51,1968-8-14,F
4671,51,1972-7-27,M
4672,44,1949-8-28,M
4673,69,1952-8-16,M
4674,59,1978-12-27,F
4675,23,1975-10-02,M
4677,3,1921-9-29,F
4678,21,1968-12-06,M
4679,20,1948-1-31,M
4680,72,1979-5-24,F
4681,1,1949-10-08,F
4682,1,1953-8-11,M
4683,51,1956-8-02,M
4684,1,1953-3-05,F
4685,62,1964-7-14,M
4686,39,1944-7-02,M
4687,16,1947-12-19,F
4688,16,1940-9-11,M
4689,50,1963-4-26,M
4690,66,1962-8-26,F
4691,66,1964-1-28,M
4692,76,1955-4-06,F
4693,42,1943-3-02,M
4694,42,1943-4-15,F
4695,52,1925-12-11,M
4696,52,1933-4-12,F
4697,27,1957-9-25,F
4698,45,1963-3-31,M
4699,13,1963-11-12,F
4700,70,1937-6-15,F
4701,22,1941-6-28,M
4704,12,1955-4-29,F
4705,1,1955-9-12,M
4706,58,1943-7-11,F
4707,58,1940-11-05,M
4708,18,1950-7-14,M
4709,54,1978-4-16,M
4710,52,1961-5-09,F
4711,52,1955-7-23,M
4712,37,1960-6-06,F
4713,13,1918-11-04,F
4714,13,1911-8-20,M
4715,15,1976-8-12,F
4716,10,1933-8-02,F
4717,32,1944-8-09,M
4718,2,1932-11-22,M
4719,23,1937-2-18,M
4720,33,1946-5-06,F
4721,65,1956-3-21,F
4722,8,1972-1-28,M
4723,1,1941-2-06,F
4724,53,1973-10-14,F
4725,34,1945-11-17,M
4726,34,1952-7-04,F
4727,74,1970-11-23,F
4728,74,1970-10-31,M
4729,18,1945-7-07,M
4730,68,1920-5-04,M
4731,52,1973-2-11,F
4732,70,1918-3-17,M
4733,1,1955-7-17,M
4734,72,1925-3-21,M
4735,72,1922-10-23,F
4736,56,1943-5-28,F
4737,24,1981-6-01,F
4739,37,1960-3-08,F
4740,28,1977-6-12,M
4741,74,1929-7-29,F
4742,61,1949-4-13,F
4743,61,1956-9-25,M
4744,6,1929-12-18,M
4745,68,1948-8-04,F
4746,39,1941-7-20,F
4747,76,1922-4-27,F
4748,76,1928-1-26,M
4749,57,1948-1-19,F
4750,70,1962-4-04,M
4751,35,1973-1-08,M
4752,7,1939-10-09,M
4753,7,1934-2-18,F
4754,27,1939-12-28,F
4755,71,1954-9-05,F
4756,22,1950-1-08,F
4757,22,1945-10-09,M
4758,50,1973-1-09,F
4759,50,1980-2-21,M
4760,70,1935-3-27,M
4761,70,1934-11-28,F
4762,76,1971-2-13,F
4763,77,1944-2-23,F
4764,54,1979-10-15,M
4765,48,1935-3-06,M
4766,22,1967-5-27,M
4767,26,1918-9-21,F
4768,1,1960-4-03,F
4769,22,1923-1-23,F
4770,22,1924-12-13,M
4771,64,1961-1-07,F
4772,6,1950-1-29,F
4773,33,1952-6-13,F
4774,59,1951-8-14,M
4775,59,1948-7-22,F
4776,1,1974-12-22,M
4777,64,1929-6-23,F
4778,64,1922-3-07,M
4779,52,1978-2-10,M
4780,54,1972-2-01,F
4781,9,1966-8-15,F
4782,25,1966-12-28,M
4783,31,1978-10-16,F
4784,42,1920-12-08,F
4785,42,1921-10-06,M
4786,54,1938-8-16,M
4787,36,1962-3-12,M
4788,39,1980-4-27,F
4789,24,1940-9-26,F
4790,75,1946-2-09,M
4791,51,1936-2-15,M
4792,20,1957-5-25,F
4793,55,1946-2-15,F
4794,20,1945-11-16,F
4795,74,1925-9-18,F
4796,7,1928-3-11,M
4797,59,1940-9-03,F
4798,37,1962-1-02,F
4799,75,1946-3-20,F
4800,75,1953-8-14,M
4801,23,1978-11-25,M
4802,75,1971-7-06,M
4803,45,1945-8-07,M
4804,51,1930-2-07,F
4805,1,1935-3-13,F
4806,19,1944-2-01,F
4807,25,1948-12-28,M
4808,23,1981-11-24,F
4809,19,1930-11-01,M
4810,19,1935-1-26,F
4811,77,1971-3-26,F
4812,1,1925-6-26,M
4813,43,1968-10-25,M
4814,54,1962-2-28,M
4815,15,1970-9-17,M
4816,15,1974-3-04,F
4817,12,1969-9-04,M
4818,1,1932-3-13,M
4819,62,1964-4-13,M
4820,2,1969-9-19,F
4821,35,1939-6-08,F
4822,35,1945-10-13,M
4823,7,1982-4-16,M
4824,54,1940-3-05,M
4826,25,1977-12-27,F
4831,27,1958-8-14,M
4832,56,1957-1-09,F
4833,30,1971-2-28,F
4836,49,1952-12-31,M
4837,56,1967-3-13,F
4853,58,1939-3-01,M
4861,57,1977-11-01,F
4862,1,1943-11-23,F
4863,1,1974-3-02,F
4877,45,1957-2-19,M
4882,36,1978-12-21,M
4886,23,1979-12-09,M
4892,26,1969-3-08,M
4901,72,1950-5-08,F
4904,38,1961-4-19,F
4906,64,1976-10-19,F
4907,64,1974-5-31,M
4915,40,1963-7-19,M
4916,52,1939-1-09,M
4918,11,1968-5-06,M
4919,49,1951-5-26,F
4923,66,1962-7-02,M
4925,45,1951-6-18,M
4927,72,1955-3-16,F
4928,9,1976-2-09,M
4929,74,1943-7-30,M
4930,1,1981-7-30,M
4937,54,1960-11-09,F
4941,60,1979-2-25,F
4942,38,1959-7-05,M
4944,58,1982-4-07,M
4949,54,1982-10-20,M
4956,6,1946-10-10,M
4959,77,1979-4-25,M
4961,54,1982-7-31,M
4968,50,1938-5-26,M
4969,64,1968-7-20,F
4972,70,1977-7-13,F
4974,5,1962-6-30,F
4975,5,1961-10-21,M
4976,36,1981-1-18,M
4979,7,1937-6-28,M
4989,28,1935-9-04,M
4992,55,1972-7-14,F
4993,1,1973-6-27,F
4994,1,1978-6-21,M
5002,65,1977-7-17,F
5010,42,1950-9-08,F
5012,27,1972-9-22,F
5013,1,1980-9-15,M
5016,1,1946-1-05,F
5028,28,1976-4-10,M
5030,1,1980-1-15,M
5046,1,1937-8-22,M
5050,62,1951-1-19,M
5056,67,1957-2-04,F
5067,21,1975-9-10,F
5072,1,1981-3-24,F
5081,1,1961-10-31,F
5093,55,1949-4-12,F
5107,50,1947-10-06,F
5108,50,1944-5-22,M
5111,50,1959-12-12,M
5117,52,1975-3-21,M
5126,43,1965-4-03,M
5127,33,1975-4-05,F
5128,70,1963-12-24,M
5132,51,1967-10-21,M
5133,66,1959-8-10,F
5134,58,1967-7-19,F
5137,5,1979-5-05,M
5138,45,1974-8-05,F
5141,54,1953-5-19,F
5143,77,1973-3-09,M
5144,77,1966-6-07,F
5145,26,1950-10-31,F
5149,15,1962-12-18,M
5152,43,1975-9-09,F
5159,39,1964-12-02,M
5163,43,1957-10-28,F
5164,9,1971-11-30,M
5171,64,1956-9-23,F
5175,63,1949-9-18,F
5180,1,1943-12-20,M
5189,74,1961-1-10,F
5200,33,1960-4-23,F
5201,33,1954-4-19,M
5203,61,1945-9-08,F
5204,47,1963-1-22,M
5212,72,1946-10-12,F
5213,1,1980-10-10,M
5214,47,1976-9-12,M
5215,47,1973-10-15,F
5217,74,1940-7-16,F
5223,2,1977-1-11,F
5224,29,1949-7-24,M
5232,74,1948-4-06,F
5233,66,1967-10-30,M
5236,25,1978-6-03,M
5237,1,1977-8-03,M
5240,74,1940-2-17,M
5241,63,1978-6-26,M
5243,2,1970-4-18,M
5245,38,1942-3-18,F
5246,70,1982-5-15,M
5247,47,1943-4-14,M
5249,5,1971-1-05,F
5253,69,1946-10-07,F
5254,69,1948-9-16,M
5263,1,1962-2-27,F
5273,39,1959-1-10,M
5275,28,1950-5-21,M
5277,44,1968-11-07,F
5281,73,1941-12-24,M
5283,17,1982-3-10,M
5284,51,1971-9-24,F
5287,77,1971-1-02,M
5308,41,1974-7-09,F
5312,71,1947-1-08,M
5313,71,1947-1-16,F
5318,74,1968-3-28,M
5319,74,1964-9-23,F
5320,17,1951-4-07,F
5321,17,1950-2-01,M
5322,73,1956-3-13,F
5323,14,1976-2-17,F
5325,66,1970-9-18,F
5326,66,1967-8-12,M
5333,39,1967-5-29,F
5334,48,1935-12-29,M
5337,1,1961-5-02,M
5338,1,1966-5-25,F
5347,41,1949-3-31,M
5352,40,1976-8-18,F
5353,48,1967-5-22,F
5354,30,1967-1-05,F
5358,54,1942-8-31,M
5362,47,1939-12-09,M
5364,62,1964-3-14,M
5365,62,1971-5-01,F
5366,60,1971-9-20,F
5367,60,1979-6-06,M
5374,63,1947-11-26,M
5376,14,1970-1-23,M
5379,60,1978-3-20,M
5384,73,1935-7-21,M
5385,67,1974-2-01,M
5389,17,1968-8-31,M
5392,16,1955-3-28,F
5393,4,1955-12-03,M
5395,45,1962-6-01,M
5397,72,1969-7-30,F
5398,72,1967-3-23,M
5399,24,1972-12-27,F
5402,30,1968-5-29,F
5404,58,1976-9-18,F
5409,15,1948-3-25,M
5413,33,1946-4-10,M
5420,61,1935-7-19,M
5433,50,1975-9-24,M
5441,18,1957-1-25,M
5445,69,1952-9-16,M
5450,8,1940-8-28,M
5460,63,1961-10-01,M
5461,9,1968-9-20,F
5462,9,1963-9-08,M
5468,68,1944-5-27,F
5469,63,1979-3-02,F
5472,53,1956-5-10,M
5473,70,1968-8-09,F
5478,33,1945-10-27,M
5487,56,1947-9-17,F
5517,57,1964-3-13,M
5521,9,1973-5-15,F
5526,27,1947-3-19,M
5527,27,1941-11-28,F
5530,12,1953-3-29,M
5531,4,1979-5-15,M
5539,74,1935-6-05,M
5563,1,1976-1-01,M
5565,3,1966-12-22,F
5574,9,1970-9-12,F
5579,77,1951-2-16,M
5580,77,1952-3-01,F
5606,4,1980-8-06,M
5617,56,1958-8-01,F
5618,63,1953-3-22,F
5642,70,1957-11-04,F
5684,8,1955-3-02,F
5699,73,1950-10-08,M
5701,2,1959-11-22,F
5704,66,1975-10-09,F
5722,64,1959-10-07,F
5727,54,1953-2-24,M
5736,1,1953-5-16,M
5753,39,1948-5-23,M
5760,66,1948-5-08,M
5761,66,1941-5-11,F
5774,46,1960-1-15,F
5775,46,1955-3-10,M
5788,72,1962-5-04,M
5801,26,1979-12-10,F
5826,15,1968-9-09,M
5827,15,1975-1-28,F
5858,52,1952-7-17,M
5859,52,1945-1-29,F
5860,47,1964-4-22,M
5866,67,1978-4-03,F
5873,5,1979-4-06,F
5911,14,1935-10-03,M
5928,42,1970-9-10,F
5965,50,1951-4-10,M
5977,43,1979-5-31,M
5978,33,1944-1-27,F
6001,60,1937-5-01,M
6015,54,1973-11-21,M
6033,1,1966-5-27,M
6034,20,1939-8-15,M
6039,1,1958-7-03,F
6040,1,1963-4-10,M
6042,53,1963-10-12,M
6052,40,1949-4-06,M
6067,70,1950-3-13,F
6077,54,1980-4-30,F
6112,43,1958-12-28,F
6114,66,1940-2-15,F
6115,13,1953-12-25,F
6122,6,1968-2-16,F
6144,54,1956-12-19,F
6175,72,1964-5-17,M
6178,1,1940-10-15,F
6183,1,1963-11-16,M
6185,58,1948-3-05,F
6186,58,1952-5-27,M
6191,74,1952-12-24,M
6196,68,1943-3-09,M
6235,5,1940-4-04,M
6255,54,1946-1-01,F
6256,54,1941-5-21,M
6257,75,1942-8-20,F
6272,1,1942-10-10,M
6275,13,1956-12-30,M
6299,1,1936-8-09,M
6301,55,1949-3-08,F
6317,77,1957-1-27,F
6318,77,1950-3-05,M
6342,8,1954-6-04,M
6349,72,1972-12-03,M
6359,64,1976-7-06,M
6363,4,1973-10-20,F
6366,49,1966-2-21,M
6367,44,1970-4-28,M
6383,15,1970-1-07,M
6391,34,1952-1-30,M
6408,47,1956-6-29,M
6417,40,1950-1-07,M
6422,28,1960-9-23,M
6452,64,1942-7-17,M
6468,70,1944-2-23,M
6469,4,1953-3-16,M
6473,76,1940-9-30,F
6474,76,1934-11-30,M
6478,3,1951-5-20,M
6481,1,1958-12-24,F
6485,48,1962-5-21,F
6499,44,1963-2-01,M
6501,1,1970-11-04,M
6511,47,1953-8-07,M
6544,66,1974-8-04,M
6545,66,1978-9-09,F
6546,1,1963-8-22,F
6551,24,1948-8-12,F
6552,71,1955-2-21,M
6567,5,1978-11-21,F
6571,72,1971-3-24,F
6604,72,1948-7-26,M
6610,57,1954-6-03,M
6616,1,1953-6-18,M
6619,43,1943-12-18,F
6644,1,1959-9-06,F
6691,43,1942-10-15,M
6698,43,1952-7-13,F
6729,15,1957-12-27,M
6731,13,1943-11-26,M
6749,9,1943-9-29,F
6750,9,1946-6-04,M
6753,15,1962-5-23,M
6764,19,1944-4-12,M
6789,57,1979-3-26,M
6798,61,1948-8-03,F
6803,5,1980-12-07,F
6804,5,1981-6-07,M
6827,59,1969-4-28,M
6829,10,1963-12-24,F
6844,53,1971-9-05,F
6886,66,1942-3-13,F
6892,1,1951-3-22,F
6893,1,1944-1-14,M
6895,42,1971-6-24,M
6906,64,1949-9-25,M
6922,14,1939-4-27,F
6924,17,1967-8-23,M
6936,52,1959-2-27,F
6944,43,1970-3-13,M
6946,74,1970-1-29,F
6967,44,1953-12-17,M
6978,38,1965-4-05,M
6987,1,1968-1-29,M
7010,70,1967-6-30,M
7011,70,1961-4-14,F
7043,77,1940-6-30,M
7065,5,1971-7-07,F
7100,30,1961-9-23,F
7102,75,1967-7-20,F
7112,76,1961-6-24,M
7127,3,1957-9-29,M
7150,45,1963-9-16,F
7166,15,1964-5-13,M
7186,27,1944-6-01,F
7195,50,1962-9-11,M
7234,28,1965-8-04,M
7241,57,1957-9-06,F
7286,47,1970-2-10,F
7291,77,1940-12-02,F
7299,1,1938-9-16,M
7311,56,1949-5-18,M
7324,1,1963-3-18,F
7325,24,1975-1-24,M
7327,49,1959-5-22,M
7339,19,1974-2-28,F
7348,6,1977-10-26,F
7366,29,1973-4-12,F
7390,1,1937-11-04,M
7411,54,1963-1-25,F
7412,54,1955-10-17,M
7422,74,1958-11-26,M
7423,74,1964-9-08,F
7434,34,1942-4-04,F
7435,67,1957-4-16,F
7521,74,1960-2-09,F
7567,5,1937-3-15,M
7576,38,1962-7-10,M
7586,56,1973-1-28,F
7594,64,1949-4-07,F
7614,64,1977-3-05,M
7632,1,1948-1-11,M
7672,26,1953-4-05,M
7678,3,1962-4-07,M
7683,12,1946-4-01,M
7723,48,1966-6-14,F
7724,48,1968-2-23,M
7727,31,1958-6-13,F
7753,70,1978-9-23,F
7765,1,1958-2-24,F
7772,1,1976-12-30,F
7787,34,1951-7-10,M
7796,50,1975-9-27,F
7797,50,1970-7-30,M
7800,16,1957-8-30,F
7814,61,1976-1-06,F
7815,4,1946-1-19,F
7843,6,1966-5-11,M
7855,7,1964-1-30,F
7862,74,1965-10-17,M
7863,72,1959-3-12,M
7864,34,1935-12-14,M
7914,38,1966-10-24,F
7959,1,1978-6-29,F
7970,74,1967-11-20,M
7980,16,1976-8-08,M
8013,43,1942-6-22,M
8030,1,1967-7-19,M
8064,54,1966-11-29,F
8074,61,1958-10-07,M
8076,16,1950-7-27,F
8089,35,1965-4-06,M
8091,5,1971-2-10,M
8096,38,1979-11-02,F
8105,72,1963-3-12,M
8130,62,1976-5-08,F
8200,1,1944-5-31,F
8217,69,1978-8-02,M
8276,43,1979-6-08,F
8287,14,1936-9-26,M
8295,15,1951-1-23,F
8327,48,1945-8-31,F
8333,60,1966-2-01,M
8342,76,1979-7-30,M
8356,3,1969-9-04,M
8359,74,1979-12-06,M
8362,74,1975-9-15,F
8366,41,1960-5-21,F
8392,36,1966-5-08,F
8393,36,1966-5-06,M
8432,38,1968-1-06,F
8433,38,1961-9-11,M
8463,75,1947-9-04,M
8489,75,1952-12-27,F
8502,51,1943-4-19,M
8506,69,1979-12-25,F
8510,55,1947-5-24,M
8548,57,1945-5-10,F
8568,1,1971-12-03,F
8571,54,1935-10-26,M
8598,46,1957-12-31,F
8610,55,1948-5-02,F
8611,55,1948-10-26,M
8615,12,1939-4-13,F
8636,71,1941-11-12,F
8661,1,1954-5-11,F
8666,7,1971-8-28,F
8667,77,1967-2-12,F
8670,5,1943-1-07,F
8677,49,1955-8-14,M
8678,49,1962-7-12,F
8692,71,1953-7-07,F
8726,10,1953-8-10,M
8737,17,1948-4-11,F
8738,17,1948-7-10,M
8764,70,1940-7-07,F
8777,11,1953-4-11,F
9173,1,1945-2-04,M
9174,1,1940-10-09,F
9196,21,1939-4-23,F
9202,68,1962-2-09,M
9217,19,1940-1-30,F
9226,64,1939-12-25,F
9231,29,1972-9-24,F
9236,31,1956-5-07,F
9250,1,1963-1-14,M
9273,39,1955-8-26,F
9274,39,1958-4-05,M
9276,4,1946-11-06,M
9313,9,1960-4-17,F
9316,63,1958-10-26,F
9340,54,1967-8-22,M
9346,43,1972-12-10,M
9362,56,1973-7-19,F
9366,72,1975-6-26,M
9370,59,1975-12-20,M
9403,16,1974-3-22,M
9417,21,1949-3-08,M
9418,1,1950-4-10,M
9419,1,1950-11-09,F
9427,62,1970-11-09,F
9428,62,1965-5-09,M
9433,72,1945-3-22,F
9450,68,1943-10-11,F
9451,68,1942-5-05,M
9456,40,1941-12-07,F
9457,46,1978-9-26,M
9458,46,1973-11-21,F
9505,1,1958-8-21,M
9546,50,1955-11-02,F
9555,13,1947-5-15,F
9569,19,1950-7-18,F
9582,2,1942-4-14,F
9593,74,1968-1-28,F
9606,52,1949-2-16,M
9611,23,1958-5-27,M
9616,74,1962-9-19,M
9641,64,1945-1-26,M
9642,64,1937-9-03,F
9663,19,1945-9-24,M
9664,19,1944-11-13,F
9670,38,1948-5-04,M
9675,60,1970-2-19,F
9680,36,1977-8-21,M
9702,33,1951-11-16,F
9715,35,1977-11-30,F
9717,52,1952-11-10,F
9718,52,1959-2-03,M
9721,34,1954-12-05,M
9755,23,1951-6-05,F
9760,27,1969-2-17,M
9775,70,1960-6-23,M
9776,70,1961-3-05,F
9798,69,1950-3-02,F
9820,59,1968-1-21,F
9833,51,1964-9-21,M
9834,51,1960-3-17,F
9844,55,1945-8-03,M
9845,55,1943-6-15,F
9846,54,1967-7-01,F
9872,9,1967-3-17,F
9880,10,1970-12-10,F
9914,36,1942-12-08,M
9915,27,1967-7-10,M
9929,47,1967-7-19,F
9930,9,1972-6-23,M
9933,74,1941-10-15,M
