account_id,credit count,credit balance mean,credit balance min,credit balance max,credit amount mean,credit amount min,credit amount max,credit amount std,withdrawal count,withdrawal balance mean,withdrawal balance min,withdrawal balance max,withdrawal amount mean,withdrawal amount min,withdrawal amount max,withdrawal amount std,OPERATION A amount mean,OPERATION A count,OPERATION B amount mean,OPERATION B count,OPERATION C amount mean,OPERATION C count,OPERATION D amount mean,OPERATION D count,OPERATION E amount mean,OPERATION E count,OPERATION F amount mean,OPERATION F count
8564,53,72114.0,1000.0,104676.0,13582.0,92.0,57554.0,19988.0,90.0,57527.0,27161.0,97375.0,7696.0,15.0,38700.0,8035.0,800.0,2,41755.0,17.0,8252.0,64.0,6326.0,26.0,0.0,0.0,247.0,34.0
10940,11,44297.0,300.0,74414.0,12363.0,68.0,36216.0,14027.0,5.0,45701.0,38056.0,49314.0,18540.0,5700.0,25100.0,8817.0,19342.0,7,0.0,0.0,18540.0,5.0,0.0,0.0,0.0,0.0,151.0,4.0
10440,48,25363.0,400.0,39394.0,3840.0,42.0,11049.0,4082.0,89.0,24255.0,16141.0,38694.0,1882.0,15.0,7000.0,1539.0,6753.0,27,0.0,0.0,1527.0,55.0,2455.0,34.0,0.0,0.0,96.0,21.0
9337,39,38757.0,248.0,59944.0,6245.0,39.0,44473.0,12442.0,32.0,27003.0,144.0,58845.0,5772.0,0.0,27300.0,6911.0,18474.0,13,0.0,0.0,5772.0,32.0,0.0,0.0,0.0,0.0,130.0,26.0
6715,38,27387.0,200.0,52658.0,7317.0,30.0,20684.0,7292.0,51.0,22389.0,322.0,38722.0,5061.0,30.0,20848.0,4850.0,5029.0,7,15082.0,16.0,5061.0,51.0,0.0,0.0,0.0,0.0,103.0,15.0
7133,34,22926.0,300.0,33484.0,2590.0,34.0,12100.0,2790.0,63.0,23117.0,12084.0,30469.0,1031.0,15.0,5880.0,1431.0,4136.0,21,0.0,0.0,1440.0,27.0,724.0,36.0,0.0,0.0,93.0,13.0
8489,64,35820.0,700.0,61993.0,6441.0,34.0,26409.0,9264.0,84.0,35374.0,19584.0,61193.0,4487.0,15.0,17700.0,3663.0,16972.0,24,0.0,0.0,4653.0,67.0,3835.0,17.0,0.0,0.0,123.0,40.0
854,41,31094.0,700.0,43787.0,5670.0,25.0,15608.0,5673.0,107.0,30752.0,20089.0,43301.0,1922.0,15.0,9900.0,2015.0,10464.0,22,0.0,0.0,2292.0,60.0,1451.0,47.0,0.0,0.0,120.0,19.0
1811,18,44964.0,300.0,74409.0,13388.0,30.0,35918.0,14075.0,28.0,36910.0,12923.0,61999.0,7312.0,15.0,23200.0,6737.0,300.0,1,26606.0,9.0,8047.0,20.0,5476.0,8.0,0.0,0.0,154.0,8.0
8982,45,48970.0,1100.0,153214.0,8119.0,24.0,49115.0,13055.0,38.0,40593.0,12668.0,103202.0,8201.0,15.0,64600.0,12551.0,17233.0,21,0.0,0.0,8201.0,38.0,0.0,0.0,0.0,0.0,145.0,24.0
7769,20,57320.0,900.0,97457.0,14477.0,124.0,46888.0,16844.0,27.0,43087.0,17227.0,91757.0,7506.0,15.0,35700.0,8078.0,22168.0,13,0.0,0.0,7506.0,27.0,0.0,0.0,0.0,0.0,193.0,7.0
8566,38,34330.0,-2652.0,130801.0,7840.0,5.0,47953.0,12905.0,44.0,21897.0,-2720.0,71597.0,6627.0,7.0,59800.0,11094.0,17420.0,17,0.0,0.0,7906.0,25.0,4944.0,19.0,0.0,0.0,84.0,21.0
8041,22,50661.0,400.0,115000.0,11884.0,101.0,44739.0,18021.0,23.0,36775.0,26565.0,52079.0,10138.0,15.0,63200.0,13903.0,28742.0,9,0.0,0.0,10138.0,23.0,0.0,0.0,0.0,0.0,213.0,13.0
11135,10,32568.0,500.0,52246.0,7666.0,67.0,23204.0,8850.0,3.0,35432.0,30008.0,39646.0,10333.0,8600.0,12600.0,2053.0,12685.0,6,0.0,0.0,10333.0,3.0,0.0,0.0,0.0,0.0,137.0,4.0
4260,18,42978.0,1000.0,72512.0,12456.0,65.0,36680.0,14327.0,24.0,35013.0,19433.0,56560.0,8454.0,15.0,24600.0,7687.0,1033.0,3,27510.0,8.0,7743.0,20.0,12006.0,4.0,0.0,0.0,148.0,7.0
2824,19,36722.0,800.0,51971.0,8327.0,33.0,22928.0,8763.0,24.0,38243.0,28899.0,50052.0,4862.0,15.0,15000.0,4451.0,14286.0,11,0.0,0.0,4223.0,19.0,7289.0,5.0,0.0,0.0,133.0,8.0
2345,28,36590.0,500.0,62239.0,10073.0,20.0,29954.0,11123.0,46.0,31874.0,14413.0,57570.0,5698.0,15.0,22637.0,5575.0,400.0,2,21505.0,13.0,6206.0,37.0,3612.0,9.0,0.0,0.0,129.0,13.0
5256,20,62743.0,800.0,120567.0,14309.0,52.0,41783.0,16108.0,9.0,65437.0,39211.0,88202.0,22822.0,100.0,54200.0,16808.0,23719.0,12,0.0,0.0,22822.0,9.0,0.0,0.0,0.0,0.0,194.0,8.0
4079,52,57275.0,600.0,130293.0,13042.0,74.0,48358.0,13604.0,104.0,46237.0,12820.0,94210.0,6339.0,15.0,37300.0,8769.0,18748.0,36,0.0,0.0,9381.0,62.0,1849.0,42.0,0.0,0.0,204.0,16.0
3354,19,29712.0,800.0,41106.0,5353.0,36.0,15528.0,5855.0,27.0,31112.0,21602.0,39566.0,2933.0,15.0,16000.0,3810.0,9152.0,11,0.0,0.0,3733.0,17.0,1574.0,10.0,0.0,0.0,129.0,8.0
7965,20,52379.0,200.0,82549.0,13134.0,36.0,48487.0,15214.0,23.0,44177.0,18825.0,76721.0,8085.0,15.0,24300.0,6055.0,21751.0,12,0.0,0.0,8257.0,19.0,7268.0,4.0,0.0,0.0,208.0,8.0
8625,76,77735.0,400.0,148093.0,15647.0,38.0,49060.0,17036.0,91.0,61227.0,10954.0,115493.0,12382.0,15.0,59900.0,14813.0,28136.0,42,0.0,0.0,13151.0,77.0,8151.0,14.0,0.0,0.0,220.0,34.0
9656,67,71567.0,800.0,151547.0,18070.0,12.0,49193.0,16553.0,98.0,58641.0,5818.0,122050.0,11982.0,15.0,53200.0,12870.0,25136.0,48,0.0,0.0,12247.0,81.0,10721.0,17.0,0.0,0.0,220.0,19.0
4337,31,56318.0,900.0,137087.0,14637.0,44.0,49907.0,16009.0,33.0,48524.0,19987.0,89492.0,12259.0,15.0,57700.0,14998.0,23766.0,19,0.0,0.0,12259.0,33.0,0.0,0.0,0.0,0.0,183.0,12.0
1527,28,48591.0,900.0,112046.0,14079.0,54.0,48181.0,16630.0,37.0,36577.0,-2565.0,99124.0,10092.0,0.0,41400.0,11553.0,24514.0,16,0.0,0.0,10092.0,37.0,0.0,0.0,0.0,0.0,165.0,12.0
8377,41,59253.0,200.0,127509.0,10539.0,68.0,43656.0,14229.0,33.0,57441.0,25774.0,98909.0,10640.0,15.0,52700.0,12071.0,19478.0,22,0.0,0.0,13054.0,25.0,3095.0,8.0,0.0,0.0,188.0,19.0
5991,23,38702.0,900.0,55816.0,8585.0,37.0,24372.0,9220.0,41.0,34545.0,21258.0,55116.0,3998.0,15.0,13500.0,4239.0,16323.0,12,0.0,0.0,4367.0,29.0,3106.0,12.0,0.0,0.0,143.0,11.0
10439,13,60112.0,300.0,97913.0,19058.0,60.0,56835.0,21769.0,15.0,48658.0,21323.0,92713.0,15096.0,15.0,37200.0,11191.0,300.0,1,41048.0,6.0,15450.0,14.0,10134.0,1.0,0.0,0.0,196.0,6.0
10788,22,32187.0,800.0,78328.0,4701.0,24.0,36574.0,8986.0,5.0,34178.0,25197.0,54428.0,9800.0,1000.0,23900.0,8868.0,10231.0,10,0.0,0.0,9800.0,5.0,0.0,0.0,0.0,0.0,93.0,12.0
5927,21,27675.0,200.0,41410.0,3692.0,17.0,16356.0,5453.0,12.0,29564.0,20452.0,39071.0,4653.0,15.0,12600.0,3638.0,1800.0,3,11813.0,6.0,4653.0,12.0,0.0,0.0,0.0,0.0,104.0,12.0
173,12,38186.0,500.0,57865.0,9470.0,20.0,25970.0,9987.0,18.0,39059.0,24170.0,51609.0,4757.0,15.0,16400.0,4703.0,16148.0,7,0.0,0.0,6841.0,10.0,2152.0,8.0,0.0,0.0,122.0,5.0
6353,29,49129.0,700.0,74200.0,13163.0,24.0,36634.0,14096.0,66.0,41526.0,20329.0,72280.0,5310.0,15.0,24300.0,6579.0,25284.0,15,0.0,0.0,6191.0,46.0,3285.0,20.0,0.0,0.0,177.0,14.0
7844,14,54330.0,1000.0,83039.0,18390.0,29.0,47906.0,19525.0,17.0,47829.0,33392.0,77743.0,12213.0,15.0,30600.0,10065.0,1000.0,1,36500.0,7.0,12213.0,17.0,0.0,0.0,0.0,0.0,161.0,6.0
2419,40,67053.0,900.0,122452.0,18972.0,110.0,49008.0,16865.0,50.0,53821.0,16739.0,95139.0,13728.0,15.0,57700.0,13156.0,27998.0,27,0.0,0.0,13728.0,50.0,0.0,0.0,0.0,0.0,226.0,13.0
10131,10,32724.0,1000.0,50757.0,6116.0,18.0,49757.0,15624.0,5.0,32660.0,28769.0,39357.0,6100.0,2600.0,11400.0,3693.0,20157.0,3,0.0,0.0,6100.0,5.0,0.0,0.0,0.0,0.0,99.0,7.0
426,26,59491.0,900.0,106260.0,14985.0,8.0,49937.0,12930.0,35.0,55743.0,20212.0,91584.0,9129.0,15.0,41700.0,10374.0,20439.0,19,0.0,0.0,11104.0,25.0,4192.0,10.0,0.0,0.0,182.0,7.0
344,27,36705.0,600.0,53377.0,7693.0,76.0,20922.0,8018.0,43.0,34930.0,21977.0,49320.0,3734.0,15.0,22900.0,4271.0,13736.0,15,0.0,0.0,3468.0,34.0,4739.0,9.0,0.0,0.0,138.0,12.0
290,22,54791.0,300.0,89822.0,12985.0,60.0,48476.0,17309.0,39.0,45865.0,22488.0,86548.0,6679.0,15.0,32100.0,7958.0,23625.0,12,0.0,0.0,8330.0,27.0,2964.0,12.0,0.0,0.0,217.0,10.0
10663,47,60338.0,200.0,124901.0,22177.0,150.0,65008.0,23496.0,114.0,46694.0,14182.0,92937.0,8531.0,15.0,51700.0,7896.0,4725.0,4,46294.0,22.0,9215.0,79.0,6985.0,35.0,0.0,0.0,236.0,21.0
1762,37,40278.0,600.0,67486.0,9399.0,87.0,28362.0,9879.0,83.0,34185.0,15264.0,51020.0,3695.0,15.0,28960.0,4633.0,15693.0,22,0.0,0.0,4774.0,50.0,2059.0,33.0,0.0,0.0,168.0,15.0
347,38,47282.0,200.0,92571.0,13214.0,17.0,46293.0,16502.0,50.0,38134.0,-243.0,92557.0,9026.0,0.0,51900.0,10260.0,23785.0,21,0.0,0.0,9026.0,50.0,0.0,0.0,0.0,0.0,157.0,17.0
6148,22,42422.0,300.0,69643.0,11115.0,20.0,34557.0,12448.0,32.0,38680.0,14421.0,64123.0,6356.0,15.0,21440.0,6240.0,20250.0,12,0.0,0.0,6080.0,27.0,7847.0,5.0,0.0,0.0,154.0,10.0
4774,38,34073.0,300.0,79558.0,12116.0,52.0,35163.0,13126.0,65.0,24099.0,2063.0,45086.0,6512.0,15.0,42880.0,6653.0,21839.0,21,0.0,0.0,6512.0,65.0,0.0,0.0,0.0,0.0,106.0,17.0
4413,25,46862.0,1100.0,106145.0,17512.0,70.0,50178.0,18886.0,46.0,32562.0,8620.0,86045.0,8837.0,30.0,32300.0,7981.0,1100.0,1,36240.0,12.0,9022.0,39.0,7802.0,7.0,0.0,0.0,152.0,12.0
9104,25,61098.0,200.0,119139.0,10714.0,19.0,45518.0,13937.0,17.0,60223.0,35677.0,85940.0,12332.0,15.0,40100.0,12006.0,22140.0,12,0.0,0.0,12332.0,17.0,0.0,0.0,0.0,0.0,167.0,13.0
4907,50,35437.0,500.0,63095.0,8028.0,38.0,23282.0,8518.0,127.0,30388.0,7782.0,62770.0,2947.0,15.0,22240.0,3745.0,14745.0,27,0.0,0.0,3814.0,72.0,1811.0,55.0,0.0,0.0,142.0,23.0
6472,26,73913.0,800.0,120071.0,19430.0,111.0,57680.0,21566.0,43.0,65030.0,30235.0,98425.0,11019.0,15.0,43700.0,11352.0,850.0,2,41658.0,12.0,11019.0,43.0,0.0,0.0,0.0,0.0,298.0,12.0
2361,37,24167.0,500.0,41877.0,3673.0,11.0,10380.0,3552.0,38.0,21721.0,11419.0,39357.0,2964.0,15.0,9000.0,2233.0,5612.0,24,0.0,0.0,2524.0,30.0,4613.0,8.0,0.0,0.0,93.0,13.0
8558,8,32183.0,800.0,58496.0,8081.0,9.0,27116.0,11969.0,2.0,37327.0,31358.0,43296.0,10600.0,6000.0,15200.0,6505.0,16118.0,4,0.0,0.0,10600.0,2.0,0.0,0.0,0.0,0.0,44.0,4.0
6118,36,67094.0,200.0,134501.0,13667.0,106.0,47433.0,18161.0,36.0,54546.0,19056.0,101295.0,12250.0,30.0,52700.0,13509.0,30480.0,16,0.0,0.0,12250.0,36.0,0.0,0.0,0.0,0.0,216.0,20.0
817,22,38176.0,200.0,69776.0,11733.0,40.0,32082.0,12242.0,36.0,30945.0,14837.0,53470.0,6524.0,15.0,23800.0,5686.0,21405.0,12,0.0,0.0,6987.0,29.0,4605.0,7.0,0.0,0.0,128.0,10.0
2228,20,49715.0,700.0,145318.0,12501.0,69.0,46725.0,16935.0,14.0,50681.0,27005.0,140818.0,11973.0,1800.0,57400.0,14859.0,24788.0,10,0.0,0.0,12538.0,13.0,4625.0,1.0,0.0,0.0,213.0,10.0
3804,48,54768.0,18100.0,86343.0,16675.0,106.0,47436.0,17666.0,116.0,47026.0,13098.0,85524.0,6471.0,15.0,31800.0,7243.0,1633.0,3,34374.0,23.0,8236.0,80.0,2550.0,36.0,0.0,0.0,222.0,22.0
4259,10,68916.0,900.0,119374.0,24446.0,112.0,66165.0,26216.0,6.0,54458.0,35522.0,89746.0,25786.0,9516.0,64300.0,20421.0,900.0,1,48521.0,5.0,29040.0,5.0,9516.0,1.0,0.0,0.0,239.0,4.0
1256,29,34696.0,700.0,55373.0,7802.0,32.0,22908.0,8226.0,57.0,34517.0,17936.0,54195.0,3418.0,15.0,13600.0,3543.0,13218.0,17,0.0,0.0,3467.0,39.0,3314.0,18.0,0.0,0.0,128.0,12.0
1375,33,48202.0,800.0,71486.0,10959.0,16.0,30436.0,11427.0,57.0,48125.0,37807.0,65556.0,5646.0,15.0,19900.0,5329.0,19944.0,18,0.0,0.0,5570.0,45.0,5930.0,12.0,0.0,0.0,178.0,15.0
3747,20,25317.0,1100.0,41703.0,4597.0,36.0,12861.0,4712.0,25.0,26768.0,15755.0,39876.0,2751.0,15.0,8700.0,2412.0,7597.0,12,0.0,0.0,3532.0,13.0,1905.0,12.0,0.0,0.0,97.0,8.0
8405,53,35763.0,900.0,66744.0,7942.0,83.0,33190.0,11465.0,91.0,34434.0,15736.0,63400.0,4206.0,15.0,23840.0,4892.0,19859.0,21,0.0,0.0,5399.0,52.0,2616.0,39.0,0.0,0.0,121.0,32.0
9750,28,37125.0,-520.0,82785.0,8911.0,10.0,48906.0,13565.0,29.0,24086.0,-670.0,63711.0,7690.0,1.0,27000.0,8276.0,17696.0,14,0.0,0.0,7690.0,29.0,0.0,0.0,0.0,0.0,126.0,14.0
7824,5,14900.0,600.0,22500.0,4500.0,600.0,11500.0,4623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,50,25749.0,1100.0,37946.0,3959.0,31.0,11210.0,3911.0,66.0,23339.0,9745.0,35946.0,2655.0,15.0,6300.0,2021.0,6327.0,31,0.0,0.0,1971.0,51.0,4982.0,15.0,0.0,0.0,97.0,19.0
2227,50,54171.0,300.0,122342.0,13338.0,66.0,48996.0,14748.0,59.0,47272.0,3217.0,122312.0,10939.0,30.0,45500.0,9855.0,19524.0,34,0.0,0.0,10378.0,48.0,13386.0,11.0,0.0,0.0,193.0,16.0
9583,50,56042.0,300.0,119752.0,13282.0,66.0,48996.0,14758.0,58.0,49221.0,911.0,97503.0,10931.0,30.0,44800.0,9539.0,19442.0,34,0.0,0.0,10357.0,47.0,13386.0,11.0,0.0,0.0,193.0,16.0
3037,46,52108.0,1000.0,129394.0,13760.0,15.0,47031.0,16058.0,71.0,42845.0,3592.0,98229.0,8751.0,15.0,53200.0,9875.0,24212.0,26,0.0,0.0,8751.0,71.0,0.0,0.0,0.0,0.0,171.0,20.0
6924,37,41138.0,300.0,71139.0,12922.0,108.0,36536.0,13668.0,76.0,34125.0,15529.0,66554.0,5883.0,15.0,23532.0,5597.0,300.0,1,26387.0,18.0,6176.0,62.0,4585.0,14.0,0.0,0.0,159.0,18.0
4825,34,31671.0,1000.0,46849.0,5692.0,59.0,16048.0,5807.0,44.0,30150.0,16925.0,40984.0,3835.0,15.0,14075.0,3806.0,3040.0,5,11769.0,15.0,3835.0,44.0,0.0,0.0,0.0,0.0,128.0,14.0
8316,30,46141.0,900.0,112839.0,8822.0,12.0,43785.0,14458.0,25.0,41442.0,15467.0,88439.0,9938.0,15.0,58800.0,13051.0,20137.0,13,0.0,0.0,9938.0,25.0,0.0,0.0,0.0,0.0,170.0,17.0
10942,56,73796.0,500.0,128119.0,18057.0,88.0,49457.0,16898.0,74.0,55757.0,6006.0,119631.0,12982.0,30.0,56700.0,14256.0,25183.0,40,0.0,0.0,13468.0,62.0,10472.0,12.0,0.0,0.0,241.0,16.0
5628,22,32229.0,200.0,53272.0,7056.0,43.0,20727.0,7274.0,29.0,30393.0,18666.0,50712.0,4236.0,15.0,14800.0,3818.0,11861.0,13,0.0,0.0,4236.0,29.0,0.0,0.0,0.0,0.0,116.0,9.0
8492,47,31212.0,1000.0,44714.0,3868.0,5.0,16713.0,5517.0,49.0,29741.0,16468.0,43614.0,2907.0,15.0,10300.0,2533.0,9417.0,19,0.0,0.0,2570.0,40.0,4403.0,9.0,0.0,0.0,102.0,28.0
10093,34,52182.0,800.0,108575.0,20382.0,102.0,60566.0,22050.0,92.0,43542.0,16048.0,93910.0,7099.0,30.0,36000.0,7663.0,1267.0,3,42901.0,16.0,9365.0,57.0,3410.0,35.0,0.0,0.0,185.0,15.0
1012,11,43405.0,500.0,68956.0,9060.0,74.0,24545.0,12278.0,3.0,35263.0,23793.0,44411.0,10233.0,1400.0,18200.0,8433.0,500.0,1,24545.0,4.0,10233.0,3.0,0.0,0.0,0.0,0.0,163.0,6.0
7765,30,35116.0,500.0,82352.0,9540.0,57.0,47513.0,14385.0,46.0,27721.0,7301.0,67799.0,5822.0,30.0,25700.0,5631.0,20241.0,14,0.0,0.0,5157.0,36.0,8217.0,10.0,0.0,0.0,176.0,16.0
5574,43,59493.0,900.0,112690.0,25107.0,96.0,71565.0,26383.0,103.0,45296.0,17844.0,89346.0,9701.0,30.0,59000.0,9961.0,1200.0,2,51118.0,21.0,9300.0,87.0,11878.0,16.0,0.0,0.0,186.0,20.0
9627,64,85850.0,200.0,143453.0,20765.0,200.0,49769.0,16500.0,80.0,67984.0,40589.0,124353.0,15534.0,100.0,57200.0,16400.0,27031.0,49,0.0,0.0,15534.0,80.0,0.0,0.0,0.0,0.0,294.0,15.0
6738,31,43235.0,800.0,69530.0,9920.0,14.0,28431.0,10391.0,45.0,41426.0,18342.0,63941.0,5809.0,15.0,22479.0,5721.0,1000.0,2,20218.0,15.0,5809.0,45.0,0.0,0.0,0.0,0.0,160.0,14.0
2912,47,72861.0,1100.0,147375.0,18684.0,88.0,48887.0,18435.0,62.0,58649.0,22050.0,131075.0,13768.0,15.0,62500.0,15099.0,27321.0,32,0.0,0.0,13768.0,62.0,0.0,0.0,0.0,0.0,259.0,15.0
4995,35,36931.0,700.0,78193.0,8997.0,2.0,42530.0,11910.0,47.0,33110.0,-36.0,74993.0,6494.0,0.0,27600.0,7463.0,18371.0,17,0.0,0.0,6494.0,47.0,0.0,0.0,0.0,0.0,145.0,18.0
3112,48,77192.0,700.0,138434.0,16990.0,55.0,48959.0,17736.0,80.0,66681.0,25205.0,138419.0,9224.0,15.0,59200.0,13410.0,27046.0,30,0.0,0.0,12144.0,58.0,1526.0,22.0,0.0,0.0,230.0,18.0
8776,36,37963.0,600.0,55078.0,5088.0,18.0,20196.0,7009.0,34.0,39249.0,27519.0,54278.0,4079.0,15.0,14700.0,5212.0,12881.0,14,0.0,0.0,4079.0,34.0,0.0,0.0,0.0,0.0,129.0,22.0
4580,23,44651.0,500.0,122907.0,11452.0,91.0,49397.0,14716.0,28.0,38143.0,11356.0,96598.0,8289.0,15.0,48100.0,10724.0,18704.0,14,0.0,0.0,8195.0,23.0,8723.0,5.0,0.0,0.0,173.0,9.0
7523,14,36174.0,600.0,71939.0,6846.0,6.0,30950.0,11035.0,3.0,40850.0,33082.0,48639.0,15667.0,10700.0,23300.0,6710.0,15892.0,6,0.0,0.0,15667.0,3.0,0.0,0.0,0.0,0.0,61.0,8.0
3608,52,38857.0,500.0,113866.0,8838.0,8.0,42094.0,11664.0,78.0,29462.0,8142.0,74248.0,5515.0,30.0,64900.0,9955.0,14285.0,32,0.0,0.0,6286.0,59.0,3124.0,19.0,0.0,0.0,123.0,20.0
9006,82,68616.0,700.0,129557.0,13976.0,67.0,49424.0,17260.0,108.0,56235.0,18205.0,113652.0,10417.0,30.0,60600.0,12788.0,28416.0,40,0.0,0.0,11671.0,89.0,4541.0,19.0,0.0,0.0,223.0,42.0
7546,31,41640.0,500.0,71527.0,10374.0,72.0,31462.0,11448.0,74.0,41444.0,19350.0,66904.0,4012.0,15.0,25400.0,5131.0,1500.0,3,22473.0,14.0,5814.0,44.0,1369.0,30.0,0.0,0.0,176.0,14.0
1766,45,43866.0,500.0,69383.0,10581.0,50.0,29412.0,11022.0,141.0,35090.0,12846.0,67911.0,3033.0,15.0,20000.0,4380.0,19687.0,24,0.0,0.0,4522.0,65.0,1709.0,68.0,2188.0,8.0,174.0,21.0
8899,57,58384.0,500.0,110933.0,10958.0,69.0,49974.0,14031.0,70.0,45252.0,13791.0,94079.0,8651.0,30.0,45200.0,10852.0,21364.0,29,0.0,0.0,9778.0,57.0,3713.0,13.0,0.0,0.0,180.0,28.0
11359,45,46415.0,1000.0,81706.0,14510.0,67.0,40521.0,15249.0,102.0,32097.0,8616.0,65574.0,6150.0,15.0,30100.0,7075.0,1000.0,1,29470.0,22.0,8161.0,66.0,2386.0,34.0,3750.0,2.0,163.0,22.0
8127,51,69208.0,1000.0,164649.0,17473.0,104.0,49818.0,17540.0,91.0,59931.0,20857.0,157394.0,9303.0,15.0,60700.0,10010.0,26873.0,33,0.0,0.0,9516.0,75.0,8305.0,16.0,0.0,0.0,239.0,18.0
67,37,60600.0,700.0,107070.0,21980.0,58.0,62235.0,23314.0,88.0,49127.0,17414.0,83407.0,8972.0,15.0,41400.0,10477.0,700.0,1,44948.0,18.0,11564.0,60.0,3419.0,28.0,0.0,0.0,194.0,18.0
5422,58,70122.0,1100.0,151062.0,19071.0,10.0,49781.0,17418.0,124.0,55311.0,8456.0,125994.0,8068.0,15.0,64500.0,11938.0,28988.0,38,0.0,0.0,12197.0,76.0,1529.0,48.0,0.0,0.0,227.0,20.0
1993,9,32196.0,800.0,51242.0,6972.0,66.0,31037.0,11184.0,5.0,31070.0,23798.0,38958.0,7760.0,2200.0,15800.0,5555.0,15519.0,4,0.0,0.0,7760.0,5.0,0.0,0.0,0.0,0.0,134.0,5.0
960,14,78457.0,200.0,101794.0,21570.0,100.0,60016.0,22692.0,16.0,66806.0,31212.0,95565.0,14564.0,100.0,40300.0,13468.0,200.0,1,42869.0,7.0,16555.0,13.0,5940.0,3.0,0.0,0.0,282.0,6.0
4476,47,32373.0,500.0,48157.0,7555.0,73.0,21513.0,7944.0,122.0,29005.0,14269.0,44962.0,2768.0,15.0,14000.0,2948.0,13562.0,26,0.0,0.0,3058.0,68.0,2403.0,54.0,0.0,0.0,119.0,21.0
2572,57,59588.0,600.0,126072.0,18340.0,95.0,73228.0,26111.0,79.0,45061.0,730.0,99265.0,12413.0,0.0,59500.0,12988.0,6450.0,2,53958.0,19.0,12413.0,79.0,0.0,0.0,0.0,0.0,203.0,36.0
5632,24,50251.0,1100.0,126077.0,11216.0,31.0,42729.0,13347.0,25.0,49076.0,16510.0,96177.0,9640.0,30.0,33600.0,10037.0,15764.0,17,0.0,0.0,9640.0,25.0,0.0,0.0,0.0,0.0,171.0,7.0
940,36,73601.0,300.0,109362.0,20624.0,94.0,56756.0,21265.0,58.0,58337.0,29634.0,99625.0,11170.0,15.0,56800.0,12076.0,300.0,1,40990.0,18.0,11170.0,58.0,0.0,0.0,0.0,0.0,255.0,17.0
1583,54,26288.0,-2724.0,84744.0,8491.0,22.0,40855.0,10431.0,66.0,17348.0,-2839.0,73783.0,6361.0,2.0,44700.0,8469.0,13847.0,33,0.0,0.0,6361.0,66.0,0.0,0.0,0.0,0.0,75.0,21.0
2218,24,74770.0,600.0,110448.0,22367.0,67.0,61557.0,23233.0,35.0,62474.0,37464.0,100098.0,14230.0,15.0,53500.0,15743.0,600.0,1,44458.0,12.0,14230.0,35.0,0.0,0.0,0.0,0.0,246.0,11.0
11186,46,63732.0,900.0,115913.0,20603.0,43.0,58870.0,22143.0,97.0,54002.0,20241.0,93713.0,9221.0,15.0,35300.0,7946.0,550.0,2,42815.0,22.0,9087.0,79.0,9810.0,18.0,0.0,0.0,214.0,22.0
3752,9,35513.0,200.0,56498.0,8607.0,24.0,25604.0,10386.0,4.0,35595.0,25504.0,43098.0,8550.0,300.0,13400.0,5961.0,15402.0,5,0.0,0.0,8550.0,4.0,0.0,0.0,0.0,0.0,114.0,4.0
9731,25,38280.0,500.0,58022.0,9974.0,105.0,28446.0,10663.0,47.0,36075.0,21161.0,56702.0,4581.0,100.0,21074.0,4796.0,600.0,2,20544.0,12.0,5322.0,31.0,3144.0,16.0,0.0,0.0,147.0,11.0
8411,54,43023.0,1100.0,70273.0,7748.0,96.0,33096.0,11386.0,74.0,32445.0,11682.0,67228.0,5297.0,15.0,20500.0,4875.0,1633.0,3,24011.0,17.0,5603.0,50.0,4660.0,24.0,0.0,0.0,156.0,34.0
3489,17,35533.0,1000.0,55577.0,7534.0,62.0,24304.0,8713.0,15.0,37700.0,26231.0,47163.0,5580.0,15.0,18000.0,6036.0,12702.0,10,0.0,0.0,6132.0,12.0,3373.0,3.0,0.0,0.0,150.0,7.0
2343,24,28212.0,300.0,46568.0,5353.0,58.0,16866.0,5837.0,28.0,25998.0,17421.0,35180.0,3487.0,15.0,11900.0,2888.0,9097.0,14,0.0,0.0,3150.0,22.0,4723.0,6.0,0.0,0.0,111.0,10.0
1011,25,39772.0,400.0,68173.0,10772.0,49.0,30604.0,11438.0,40.0,36583.0,17220.0,61088.0,5783.0,15.0,16100.0,4632.0,1250.0,2,22103.0,12.0,5457.0,32.0,7085.0,8.0,0.0,0.0,143.0,11.0
10728,32,35551.0,1000.0,61782.0,9834.0,28.0,28994.0,10547.0,57.0,29681.0,11025.0,57882.0,4869.0,15.0,17585.0,4388.0,1200.0,3,20618.0,15.0,5082.0,47.0,3867.0,10.0,0.0,0.0,130.0,14.0
2322,48,56578.0,900.0,119892.0,15198.0,29.0,49053.0,16696.0,130.0,38887.0,9771.0,84871.0,5430.0,15.0,61600.0,10636.0,23440.0,31,0.0,0.0,9077.0,66.0,1670.0,64.0,0.0,0.0,168.0,17.0
4503,32,73389.0,200.0,146480.0,18854.0,65.0,48633.0,18148.0,45.0,58831.0,20353.0,115535.0,12188.0,15.0,46400.0,13688.0,28604.0,21,0.0,0.0,12188.0,45.0,0.0,0.0,0.0,0.0,242.0,11.0
7795,71,73729.0,500.0,128495.0,18718.0,27.0,48768.0,16202.0,101.0,57236.0,23258.0,122562.0,12697.0,15.0,63300.0,13327.0,26473.0,50,0.0,0.0,12697.0,101.0,0.0,0.0,0.0,0.0,253.0,21.0
